accession_number;ksmbr_number
A0A2C9CLT6;KSMBR1_4081
Q1Q292;KSMBR1_0768
Q1PUP4;KSMBR1_3213
Q1Q4Q2;KSMBR1_0376
Q1PZ48;KSMBR1_1384
Q1Q551;KSMBR1_0246
Q1PZK0;KSMBR1_1525
Q1PZL7;KSMBR1_1527
A0A2C9CDS2;KSMBR1_1530
A0A2C9CEA4;KSMBR1_1531
Q1PZL6;KSMBR1_1528
Q1PZL5;KSMBR1_1529
A0A2C9CHN2;KSMBR1_2713 KSMBR1_3603
A0A2C9CH14;KSMBR1_2704 KSMBR1_2712 KSMBR1_3602
A0A2C9CHM2;KSMBR1_2703 KSMBR1_2711 KSMBR1_3601
A0A2C9CJW8;KSMBR1_3471
A0A2C9CHH9;KSMBR1_2659
A0A2C9CE81;KSMBR1_1513
A0A2C9CIV5;KSMBR1_3124
A0A2C9CE26;KSMBR1_1447
A0A2C9CH11;KSMBR1_2400
A0A2C9CHX8;KSMBR1_3020
Q1Q504;KSMBR1_0273
A0A2C9CBH8;KSMBR1_0536
A0A2C9CEC5;KSMBR1_1552
A0A2C9CEC4;KSMBR1_1553
A0A2C9CJE4;KSMBR1_2399
Q1Q6T6;KSMBR1_0559
Q1Q154;KSMBR1_2827
Q1Q1G5;KSMBR1_1027
Q1Q400;KSMBR1_3581
Q1Q1H3;KSMBR1_1021
Q1Q7B3;KSMBR1_3935
A0A2C9CAF9;KSMBR1_0171
Q1PZC7;KSMBR1_1449
A0A2C9CCL5;KSMBR1_0940
A0A2C9CDT1;KSMBR1_1362
A0A2C9CA75;KSMBR1_0075
A0A2C9CAM4;KSMBR1_0235
A0A2C9CAM8;KSMBR1_0233
A0A2C9CAM7;KSMBR1_0234
Q1PYB3;KSMBR1_1224
Q1PYB2;KSMBR1_1223
Q1Q273;KSMBR1_0784
Q1Q275;KSMBR1_0786
A0A2C9CBY5;KSMBR1_0783
A0A2C9CDT5;KSMBR1_1241
Q1PZB5;KSMBR1_1443
Q1Q7B1;KSMBR1_3933
A0A2C9CB42;KSMBR1_0385
A0A2C9CAP5;KSMBR1_0245
Q1PZX7;KSMBR1_1637
A0A2C9CFN6;KSMBR1_1967
Q1PUK5;KSMBR1_3180
Q1Q1H7;KSMBR1_1008
A0A2C9CHQ0;KSMBR1_2729
Q1Q3B0;KSMBR1_0183
A0A2C9CAM9;KSMBR1_0415
Q1Q244;KSMBR1_0809
Q1PZI0;KSMBR1_1489
Q1PZH6;KSMBR1_1492
Q1PZJ5;yggU KSMBR1_1514
Q1PUY9;KSMBR1_2017
Q1PVM2;KSMBR1_2227
A0A2C9CL31;KSMBR1_3018
Q1Q5W3;KSMBR1_3748
Q1PYH1;KSMBR1_1173
A0A2C9CCA1;KSMBR1_0903
A0A2C9CAJ3;KSMBR1_0165
Q1Q0M4;KSMBR1_3638
A0A2C9CKY6;KSMBR1_3785
Q1Q7G3;KSMBR1_3016
A0A2C9CHS3;KSMBR1_2775
Q1Q105;KSMBR1_2773
A0A2C9CIE1;KSMBR1_2971
Q1Q2K1;KSMBR1_0666
Q1Q7I8;KSMBR1_3043
A0A2C9CHG2;KSMBR1_2858
Q1PYI6;KSMBR1_1170
A0A2C9CP11;KSMBR1_4055
A0A2C9CJE2;KSMBR1_3309
Q1PWT3;KSMBR1_2575
A0A2C9CC70;KSMBR1_0769
A0A2C9CD01;KSMBR1_1247
Q1Q115;KSMBR1_2783
Q1Q611;KSMBR1_3263
Q1Q5Z3;KSMBR1_3262
A0A2C9CB28;KSMBR1_0272
Q1PZ64;KSMBR1_1387
Q1PXW3;KSMBR1_1853
A0A2C9CFE4;KSMBR1_1911
Q1Q4J7;KSMBR1_0418
A0A2C9CCW0;KSMBR1_0907
A0A2C9CIG8;KSMBR1_3034
A0A2C9CK67;KSMBR1_3836
A0A2C9CAQ4;KSMBR1_0338
A0A2C9CIL7;KSMBR1_3033
A0A2C9CLJ8;KSMBR1_4058
Q1Q505;KSMBR1_0274
Q1Q0X4;KSMBR1_0046 KSMBR1_0058 KSMBR1_3742
Q1Q2Z7;KSMBR1_2745
Q1PUN9;KSMBR1_3198
A0A2C9CD32;KSMBR1_1108
A0A2C9CGG6;KSMBR1_2339
A0A2C9CGQ3;KSMBR1_2340
A0A2C9CHY2;KSMBR1_2393 KSMBR1_2841
A0A2C9CLH2;KSMBR1_3160
Q1Q5N0;KSMBR1_3804
Q1Q5R5;KSMBR1_3783
Q1Q3B8;KSMBR1_0174
A0A2C9CEV5;KSMBR1_1717
Q1Q654;KSMBR1_3300
A0A2C9CI04;KSMBR1_2834
Q1PW40;KSMBR1_2376
A0A2C9CH39;KSMBR1_2375
A0A2C9CFJ0;KSMBR1_1859
A0A2C9CHX3;KSMBR1_1858
A0A2C9CL92;KSMBR1_3954
A0A2C9CNR4;KSMBR1_3955
Q1Q1C3;KSMBR1_1066
Q1Q7C6;KSMBR1_3930
Q1Q013;KSMBR1_1691
A0A2C9CI75;KSMBR1_2826
Q1Q3G3;KSMBR1_0134
A0A2C9CF31;KSMBR1_0836
A0A2C9CIR5;KSMBR1_2984
Q1Q1E9;KSMBR1_1053
A0A2C9CJS7;KSMBR1_3373
A0A2C9CF68;KSMBR1_1827
Q1Q4U9;KSMBR1_0336
Q1Q3Q9;KSMBR1_3523
A0A2C9CGJ3;KSMBR1_2233
Q1PYG9;KSMBR1_1188
A0A2C9CIB2;KSMBR1_2930
A0A2C9CJ81;KSMBR1_3181
Q1Q1P8;KSMBR1_0944
Q1PZ46;KSMBR1_1368
Q1PZQ8;KSMBR1_1579
A0A2C9CDX0;KSMBR1_1580
A0A2C9CD18;KSMBR1_1093
A0A2C9CGZ4;KSMBR1_2692
Q1PUZ7;KSMBR1_2026
Q1Q4K5;KSMBR1_0412
Q1Q4J8;KSMBR1_0419
A0A2C9CH12;KSMBR1_2515
Q1PZS6;KSMBR1_1597
Q1PZ63;KSMBR1_1388
A0A2C9CB37;KSMBR1_0349
Q1Q1C1;KSMBR1_1082
Q1PUP5;KSMBR1_3212
A0A2C9CK13;KSMBR1_3589
Q1Q7F3;KSMBR1_3010
Q1Q787;KSMBR1_3958
Q1Q0E9;KSMBR1_1801
Q1Q265;KSMBR1_0795
A0A2C9CHA6;KSMBR1_2501
A0A2C9CJR6;KSMBR1_2530
A0A2C9CH69;KSMBR1_2405
Q1Q259;KSMBR1_0789
Q1Q045;KSMBR1_1711
Q1Q286;KSMBR1_0771
A0A2C9CI76;KSMBR1_1969
A0A2C9CJZ2;KSMBR1_3491
Q1Q2J0;KSMBR1_0670
A0A2C9CH33;KSMBR1_2535
Q1PUP8;KSMBR1_3209
A0A2C9CJW7;KSMBR1_3736
A0A2C9CI95;KSMBR1_2963
A0A2C9CKM2;KSMBR1_3727
Q1PZY9;KSMBR1_1645
A0A2C9CIU5;KSMBR1_3165
Q1PV71;KSMBR1_2082
Q1Q0I7;KSMBR1_3619
Q1Q0D5;KSMBR1_1797
Q1Q4Q9;KSMBR1_0367
Q1Q4S5;KSMBR1_0364
Q1PZJ0;KSMBR1_1518
Q1PWX8;KSMBR1_2613
Q1Q250;KSMBR1_0798
A0A2C9CB20;KSMBR1_0365
A0A2C9CAZ8;KSMBR1_0366
A0A2C9CBX6;KSMBR1_0564
A0A2C9CB19;KSMBR1_0565
Q1PVI8;KSMBR1_2203
Q1Q3W6;KSMBR1_3562
A0A2C9CGM9;KSMBR1_2374
A0A2C9CAT0;KSMBR1_0153
Q1Q3D1;KSMBR1_0154
Q1Q002;KSMBR1_1675
Q1Q6B7;KSMBR1_3350
A0A2C9CJD3;KSMBR1_3356
A0A2C9CJK1;KSMBR1_3349
Q1PZZ1;KSMBR1_1643
A0A2C9CEL6;KSMBR1_1642
Q1PZX3;KSMBR1_1641
Q1PZA8;KSMBR1_1431
Q1PWP0;KSMBR1_2537
A0A2C9CHG1;KSMBR1_2506
A0A2C9CGH4;KSMBR1_2291
A0A2C9CD37;KSMBR1_1181
A0A2C9CKK3;KSMBR1_3723
Q1PVD3;KSMBR1_2155
Q1Q3Y3;KSMBR1_3579
A0A2C9CAK1;KSMBR1_0383
A0A2C9CCH8;KSMBR1_0891
A0A2C9CGL2;KSMBR1_2331
A0A2C9CD35;KSMBR1_0982
Q1Q1K1;KSMBR1_0983
A0A2C9CF47;KSMBR1_1776
A0A2C9CCM4;KSMBR1_0817
Q1Q253;KSMBR1_0801
Q1PW22;KSMBR1_2361
A0A2C9CJJ1;KSMBR1_3360
A0A2C9CC73;KSMBR1_0664
Q1Q6D3;KSMBR1_3354
A0A2C9CJJ3;KSMBR1_3355
Q1Q6C8;KSMBR1_3359
A0A2C9CFK2;KSMBR1_1968
A0A2C9CDR9;KSMBR1_1293
A0A2C9CCP0;KSMBR1_0904
Q1Q214;KSMBR1_0829
A0A2C9CIZ7;KSMBR1_3267
A0A2C9CCZ0;KSMBR1_1057
A0A2C9CC38;KSMBR1_0751
A0A2C9CGQ1;KSMBR1_2293
Q1Q697;KSMBR1_3336
Q1PV38;KSMBR1_2056
Q1PY31;KSMBR1_1913
Q1PZP6;KSMBR1_1573
A0A2C9CG38;KSMBR1_2185
Q1Q7F4;KSMBR1_3009
Q1PZD8;KSMBR1_1455
Q1PZD5;KSMBR1_1458
Q1Q683;KSMBR1_3317
A0A2C9CJD2;KSMBR1_3299
Q1Q7L1;KSMBR1_3059
Q1Q7L0;KSMBR1_3060
A0A2C9CEI0;KSMBR1_1790
A0A2C9CME9;KSMBR1_3493
Q1PZI4;KSMBR1_1506
A0A2C9CIR3;KSMBR1_3078
A0A2C9CGN0;KSMBR1_2320
A0A2C9CFD2;KSMBR1_1966
A0A2C9CGH1;KSMBR1_2317
A0A2C9CN01;KSMBR1_3714
A0A2C9CHJ6;KSMBR1_2664
Q1PZS4;KSMBR1_1599
A0A2C9CIP3;KSMBR1_3058
A0A2C9CB13;KSMBR1_0247
Q1Q2D8;KSMBR1_0727
A0A2C9CFH5;KSMBR1_1943
Q1Q2D7;KSMBR1_0726
Q1PY51;KSMBR1_1944
A0A2C9CHJ2;KSMBR1_2695
Q1PXI2;KSMBR1_2939
Q1Q4H1;KSMBR1_0448
Q1PXI1;KSMBR1_2940
A0A2C9CBL8;KSMBR1_0449
A0A2C9CBJ7;KSMBR1_0546
A0A2C9CFS9;KSMBR1_1925
A0A2C9CN84;KSMBR1_3784
Q1Q4F3;KSMBR1_0450
Q1Q4F5;KSMBR1_0452
A0A2C9CB46;KSMBR1_0400
A0A2C9CAR7;KSMBR1_0168
A0A2C9CIN1;KSMBR1_2942
A0A2C9CDY1;KSMBR1_0423
A0A2C9CF35;KSMBR1_1684
A0A2C9CB69;KSMBR1_0417
Q1Q1M6;KSMBR1_0965
Q1Q0R7;KSMBR1_0011
A0A2C9CF01;KSMBR1_0806
Q1Q257;KSMBR1_0805
Q1Q256;KSMBR1_0804
A0A2C9CGW2;KSMBR1_2397
A0A2C9CGS6;KSMBR1_2398
Q1Q255;KSMBR1_0803
Q1Q254;KSMBR1_0802
Q1PV82;KSMBR1_2088
A0A2C9CJS6;KSMBR1_3347
Q1PZG5;KSMBR1_1484
Q1PZG6;KSMBR1_1483
Q1PZG4;KSMBR1_1485
Q1PX08;KSMBR1_2628
A0A2C9CHN5;KSMBR1_2631
A0A2C9CKI9;KSMBR1_3717
A0A2C9CKK6;KSMBR1_3718
Q1PZD4;KSMBR1_1459
A0A2C9CJT1;KSMBR1_3551
A0A2C9CLI6;KSMBR1_4054
Q1Q5K3;KSMBR1_3825
Q1PYM7;KSMBR1_1138
Q1PWJ3;KSMBR1_2495
Q1PWJ4;KSMBR1_2494
A0A2C9CAG2;KSMBR1_0031
Q1Q107;KSMBR1_2771
Q1PWH1;KSMBR1_2468
Q1Q760;KSMBR1_3990
Q1Q759;KSMBR1_3989
Q1PWH0;KSMBR1_2469
Q1PWG9;KSMBR1_2470
A0A2C9CLC6;KSMBR1_3988
Q1PWG8;KSMBR1_2471
Q1Q6R3;KSMBR1_1331
Q1PW48;KSMBR1_2383
Q1Q757;KSMBR1_3987
A0A2C9CB48;KSMBR1_0595
A0A2C9CGD1;KSMBR1_2472
Q1PWG6;KSMBR1_2473
Q1PW49;KSMBR1_2382
A0A2C9CBP2;KSMBR1_0596
A0A2C9CEF3;KSMBR1_1581
A0A2C9CDQ2;KSMBR1_1330
A0A2C9CLJ4;KSMBR1_3986
A0A2C9CNU1;KSMBR1_3985
Q1PYY4;KSMBR1_1329
A0A2C9CH34;KSMBR1_2478
Q1Q754;KSMBR1_3984
Q1Q773;KSMBR1_3983
Q1PWH7;KSMBR1_2479
A0A2C9CL24;KSMBR1_3982
Q1PWH6;KSMBR1_2480
Q1Q771;KSMBR1_3981
Q1PWH5;KSMBR1_2481
Q1Q770;KSMBR1_3980
A0A2C9CGE2;KSMBR1_2482
A0A2C9CH09;KSMBR1_2483
Q1Q769;KSMBR1_3979
Q1Q768;KSMBR1_3978
A0A2C9CGY5;KSMBR1_2485
Q1Q1G4;KSMBR1_1026
Q1PUX1;KSMBR1_2007
Q1Q029;KSMBR1_1693
Q1Q133;KSMBR1_2793
A0A2C9CEJ1;KSMBR1_1800
Q1Q0E8;KSMBR1_1802
Q1Q060;KSMBR1_1731
A0A2C9CH28;KSMBR1_2364
A0A2C9CE82;KSMBR1_1511
Q1Q5R4;KSMBR1_3782
A0A2C9CCV1;KSMBR1_1101
Q1PXS0;KSMBR1_1815
A0A2C9CHY6;KSMBR1_3031
Q1Q5K2;KSMBR1_3824
Q1Q0Z4;KSMBR1_2756
Q1Q007;KSMBR1_1682
Q1Q766;KSMBR1_3977
A0A2C9CLI4;KSMBR1_3976
Q1Q258;KSMBR1_0788
Q1Q1N9;KSMBR1_0960
A0A2C9CEN4;KSMBR1_1549
A0A2C9CDU1;KSMBR1_1550
A0A2C9CEC3;KSMBR1_1551
Q1Q4V6;KSMBR1_0325
A0A2C9CHL6;KSMBR1_2658
Q1PV13;KSMBR1_2028
A0A2C9C9R8;KSMBR1_0002
Q1Q7I9;KSMBR1_3042
A0A2C9CIZ0;KSMBR1_3257
Q1Q4U4;KSMBR1_0346
Q1Q4A5;KSMBR1_0493
Q1PY47;KSMBR1_1930
A0A2C9CGY8;KSMBR1_2527
A0A2C9CEE1;KSMBR1_1635
A0A2C9CFE9;KSMBR1_0956
A0A2C9CCN1;KSMBR1_0955
A0A2C9CCU0;KSMBR1_0954
A0A2C9CD06;KSMBR1_0952
Q1PZX4;KSMBR1_1640
A0A2C9CAQ9;KSMBR1_0270
A0A2C9CI51;KSMBR1_2885
Q1PVH9;KSMBR1_2195
A0A2C9CFH8;KSMBR1_1942
Q1Q7Q2;KSMBR1_3088
A0A2C9CJ43;KSMBR1_3307
Q1Q668;KSMBR1_3305
A0A2C9CK68;KSMBR1_3479
A0A2C9CHT5;KSMBR1_2728
Q1PYF5;KSMBR1_1195
A0A2C9CGW7;KSMBR1_2507
A0A2C9CJI8;KSMBR1_3291
A0A2C9CEJ9;KSMBR1_1494
A0A2C9CE00;KSMBR1_1495
A0A2C9CEC6;KSMBR1_1496
Q1Q0S3;KSMBR1_3593
Q1PYR7;KSMBR1_1276
A0A2C9CIW2;KSMBR1_3227
Q1PYR8;KSMBR1_1275
Q1Q7J0;KSMBR1_3041
A0A2C9CGC6;KSMBR1_2241
Q1PZP2;KSMBR1_1556
Q1Q7N1;KSMBR1_3074
Q1PZ80;KSMBR1_1404
Q1PUZ3;KSMBR1_2014
Q1PVK4;KSMBR1_2205
A0A2C9CH21;KSMBR1_2410
A0A2C9CJC5;KSMBR1_3268
Q1Q4S7;KSMBR1_0348
Q1Q0L7;KSMBR1_3644
Q1Q4R8;KSMBR1_0357
Q1Q6R0;KSMBR1_0592
A0A2C9CMM7;KSMBR1_3584
Q1Q3Z6;KSMBR1_3585
Q1PZ43;KSMBR1_1370
A0A2C9CIS1;KSMBR1_3019
Q1Q2T5;KSMBR1_0613
Q1Q614;KSMBR1_3273
A0A2C9CEW6;KSMBR1_1727
Q1PYE4;KSMBR1_1204
Q1Q066;KSMBR1_1726
A0A2C9CBZ3;KSMBR1_0720
A0A2C9CDM6;KSMBR1_1298
A0A2C9CI38;KSMBR1_2860
A0A2C9CI02;KSMBR1_2861
Q1Q7P7;KSMBR1_3093
Q1Q2C3;KSMBR1_0729
A0A2C9CF32;KSMBR1_1823
Q1PYH2;KSMBR1_1174
Q1Q7B0;KSMBR1_3932
Q1Q301;KSMBR1_0072
Q1PX31;KSMBR1_2653
A0A2C9CGM3;KSMBR1_2216
Q1PUU8;KSMBR1_1995
Q1PX54;KSMBR1_2665
Q1PX53;KSMBR1_2666
Q1PZR6;KSMBR1_1590
A0A2C9CB61;KSMBR1_0297
Q1Q7A2;KSMBR1_3941
A0A2C9CHC5;KSMBR1_2625
Q1PYD2;KSMBR1_1211
Q1Q6H8;KSMBR1_3393
Q1Q206;KSMBR1_0843
A0A2C9CEJ3;KSMBR1_1685
Q1PV53;KSMBR1_2065
Q1Q177;KSMBR1_2838
Q1PYI1;KSMBR1_1165
A0A2C9CCQ7;KSMBR1_0852
A0A2C9CCS0;KSMBR1_0934
A0A2C9CI42;KSMBR1_2933
A0A2C9CCU6;KSMBR1_0892
A0A2C9CDK8;KSMBR1_1284
A0A2C9CLD4;KSMBR1_4092
A0A2C9CFA5;KSMBR1_1754
A0A2C9CIY0;KSMBR1_3080
Q1Q7H2;KSMBR1_3023
Q1Q0V2;KSMBR1_2726
A0A2C9CAF4;KSMBR1_0162
A0A2C9CL22;KSMBR1_3878
Q1Q5X6;KSMBR1_3735
Q1Q445;KSMBR1_4052
Q1Q2D1;KSMBR1_0721
Q1Q2D4;KSMBR1_0724
A0A2C9CIV9;KSMBR1_3025
A0A2C9CEZ9;KSMBR1_1772
Q1PXY6;KSMBR1_1887
A0A2C9CAD9;KSMBR1_0146
A0A2C9CAP7;KSMBR1_0148
A0A2C9CFF5;KSMBR1_1886
Q1Q6E1;KSMBR1_3364
A0A2C9CCW3;KSMBR1_1207
A0A2C9CE92;KSMBR1_1521
Q1Q117;KSMBR1_2781
A0A2C9CED7;KSMBR1_0593
A0A2C9CFR9;KSMBR1_1914
Q1PYY5;KSMBR1_1328
Q1PUI6;KSMBR1_3164
A0A2C9CC59;KSMBR1_0759
A0A2C9CJA3;KSMBR1_3176
Q1Q6R2;KSMBR1_0594
A0A2C9C9L8;KSMBR1_0027
A0A2C9CD81;KSMBR1_1159
Q1Q4I4;KSMBR1_0424
A0A2C9CAR9;KSMBR1_0280
A0A2C9CLN1;KSMBR1_4088
Q1Q4L5;KSMBR1_0406
Q1PWC9;KSMBR1_2443
Q1Q1G1;KSMBR1_1023
A0A2C9CER3;KSMBR1_1636
A0A2C9CBU7;KSMBR1_0674
Q1Q511;KSMBR1_0279
A0A2C9CB50;KSMBR1_0405
A0A2C9CKH1;KSMBR1_3672
Q1Q5P0;KSMBR1_3795
Q1Q5P2;KSMBR1_3797
Q1Q5N9;KSMBR1_3794
Q1PYR4;KSMBR1_1278
A0A2C9CJ82;KSMBR1_3348
Q1Q0J9;KSMBR1_3626
Q1Q056;KSMBR1_1718
A0A2C9CCP7;KSMBR1_1051
Q1Q4I6;KSMBR1_0426
Q1Q1G7;KSMBR1_1029
Q1PZY4;KSMBR1_1673
Q1PYW4;KSMBR1_1316
Q1PWJ8;KSMBR1_2491
Q1PYN1;KSMBR1_1254
A0A2C9CJC8;KSMBR1_3536
Q1PYP7;KSMBR1_1256
Q1PYI7;KSMBR1_1171
A0A2C9CB74;KSMBR1_0389
Q1PZ44;KSMBR1_1369
Q1Q5V1;KSMBR1_3753
A0A2C9CC79;KSMBR1_0883
A0A2C9CEP0;KSMBR1_1850
A0A2C9CKP9;KSMBR1_3752
Q1PZA9;KSMBR1_1430
A0A2C9CCM0;KSMBR1_0945
A0A2C9CFD9;KSMBR1_0946
A0A2C9CCZ8;KSMBR1_0947
Q1PYE2;KSMBR1_1202
A0A2C9CIA6;KSMBR1_2973
Q1Q3A9;KSMBR1_0182
A0A2C9CA91;KSMBR1_0095
Q1PZJ2;KSMBR1_1517
Q1Q1G9;KSMBR1_1016
Q1PZC4;KSMBR1_1451
A0A2C9CC94;KSMBR1_0815
A0A2C9CBV1;KSMBR1_0611
A0A2C9CK26;KSMBR1_3543
A0A2C9CL77;KSMBR1_3934
Q1Q226;KSMBR1_0824
Q1PUP6;KSMBR1_3211
Q1PZ71;KSMBR1_1397
A0A2C9C9J6;KSMBR1_0007
A0A2C9CBZ8;KSMBR1_0888
A0A2C9CJJ6;KSMBR1_3460
Q1Q4N8;KSMBR1_0380
A0A2C9CBA0;KSMBR1_0550
Q1Q2L2;KSMBR1_0659
Q1PZ74;KSMBR1_1394
A0A2C9CBL6;KSMBR1_0531
Q1PZ73;KSMBR1_1395
Q1PZM3;KSMBR1_1535
A0A2C9CCF1;KSMBR1_0875
A0A2C9CFI1;KSMBR1_1948
A0A2C9CI96;KSMBR1_1989
A0A2C9CFW4;KSMBR1_2294
A0A2C9CBU9;KSMBR1_0539
A0A2C9CFM4;KSMBR1_1957
Q1Q0K8;KSMBR1_3635
A0A2C9CB93;KSMBR1_0411
A0A2C9CBS6;KSMBR1_0626
Q1PXR9;KSMBR1_1816
A0A2C9CGY2;KSMBR1_2370
Q1Q5X4;KSMBR1_3732
A0A2C9CFM5;KSMBR1_1993
A0A2C9CBT5;KSMBR1_0657
Q1Q0V1;KSMBR1_2727
Q1Q5S5;KSMBR1_3763
Q1Q207;KSMBR1_0844
Q1PUX0;KSMBR1_2008
Q1PUN3;KSMBR1_3207
Q1Q0J7;KSMBR1_3628
A0A2C9CCA6;KSMBR1_0830
A0A2C9CJQ7;KSMBR1_3327
A0A2C9C9V5;KSMBR1_0119
A0A2C9CFT5;KSMBR1_1960
Q1PZA7;KSMBR1_1432
Q1Q5Y0;KSMBR1_3739
A0A2C9CB45;KSMBR1_0359
Q1PY04;KSMBR1_1889
Q1PZD0;KSMBR1_1446
Q1Q5X5;KSMBR1_3733
Q1Q5X3;KSMBR1_3731
Q1Q522;KSMBR1_0271
A0A2C9CB02;KSMBR1_0345
Q1PZ96;KSMBR1_1425
Q1Q4Y5;KSMBR1_0305
A0A2C9CG13;KSMBR1_2187
Q1PZX5;KSMBR1_1639
Q1PZ79;KSMBR1_1405
A0A2C9CI45;KSMBR1_2879
A0A2C9CAC7;KSMBR1_0094
A0A2C9CDT0;KSMBR1_1350
Q1Q779;KSMBR1_3968
A0A2C9CC85;KSMBR1_0810
Q1Q232;KSMBR1_0814
Q1Q131;KSMBR1_2795
Q1Q135;KSMBR1_2808
A0A2C9CKH7;KSMBR1_2805
A0A2C9CI56;KSMBR1_2806
A0A2C9CHB9;KSMBR1_2817
A0A2C9CHW2;KSMBR1_2820
Q1Q7I4;KSMBR1_3029
Q1Q130;KSMBR1_2796
Q1Q132;KSMBR1_2794
A0A2C9CHA0;KSMBR1_2797
Q1Q7L6;KSMBR1_3071
Q1Q147;KSMBR1_2815
A0A2C9CI28;KSMBR1_2823
A0A2C9CHS5;KSMBR1_2812
Q1Q167;KSMBR1_2833
A0A2C9CIB7;KSMBR1_2821
Q1Q3Z8;KSMBR1_3583
Q1PY03;KSMBR1_1890
Q1Q152;KSMBR1_2810
Q1Q136;KSMBR1_2807
Q1Q146;KSMBR1_2816
Q1Q7H1;KSMBR1_3024
Q1PY02;KSMBR1_1891
A0A2C9CC95;KSMBR1_0988
Q1Q149;KSMBR1_2813
A0A2C9CI84;KSMBR1_2790
A0A2C9CCN8;KSMBR1_0832
Q1Q3Z9;KSMBR1_3582
Q1Q168;KSMBR1_2832
Q1Q128;KSMBR1_2798
A0A2C9CHX7;KSMBR1_2799
Q1PW65;KSMBR1_2385
A0A2C9CJN8;KSMBR1_3342
Q1Q6H0;KSMBR1_3385
A0A2C9CAG9;KSMBR1_0181
Q1Q2T3;KSMBR1_0620
Q1Q247;KSMBR1_0812
Q1PZV8;KSMBR1_1621
A0A2C9CC83;KSMBR1_0676
Q1Q151;KSMBR1_2811
A0A2C9CID0;KSMBR1_2831
Q1Q159;KSMBR1_2822
Q1Q7G9;KSMBR1_3026
Q1Q142;KSMBR1_2801
Q1Q162;KSMBR1_2819
Q1Q7L7;KSMBR1_3070
A0A2C9CHX1;KSMBR1_2804
Q1Q170;KSMBR1_2830
Q1Q143;KSMBR1_2800
A0A2C9CHZ0;KSMBR1_2828
Q1Q144;KSMBR1_2818
A0A2C9CG69;KSMBR1_2215
Q1Q148;KSMBR1_2814
Q1Q7I5;KSMBR1_3028
A0A2C9CHY9;KSMBR1_2809
Q1PYZ4;KSMBR1_1336
Q1PZT1;KSMBR1_1593
A0A2C9CC13;KSMBR1_0673
Q1Q6G9;KSMBR1_3386
A0A2C9CJC3;KSMBR1_3346
Q1Q4H0;KSMBR1_0447
Q1Q2G6;KSMBR1_0702
Q1PY19;KSMBR1_1908
Q1Q0B6;KSMBR1_1780
Q1PV05;KSMBR1_2035
A0A2C9CEA7;KSMBR1_1720
A0A2C9CNQ1;KSMBR1_3945
Q1Q055;KSMBR1_1719
Q1PYN7;KSMBR1_1250
A0A2C9CBS2;KSMBR1_0504
Q1PZ27;KSMBR1_1367
Q1Q354;KSMBR1_3874
Q1PUS9;KSMBR1_3234
A0A2C9CIE9;KSMBR1_3066
A0A2C9CGN7;KSMBR1_2357
A0A2C9CJA6;KSMBR1_2358
Q1PW24;KSMBR1_2359
Q1PUK6;KSMBR1_3179
A0A2C9CF65;KSMBR1_1714
Q1Q134;KSMBR1_2792
Q1Q4T5;KSMBR1_0355
Q1Q157;KSMBR1_2824
A0A2C9CEK8;KSMBR1_1633
A0A2C9CE34;KSMBR1_1457
